Active,Dosage,Facility,UID,Year,Period,Segmentation,BrandName,City,State,lon,lat,InitialRegistration,FacilitySqFt,Employees,Services,EstSales,EstFacilitySize,503A,ProductCount,Competing
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Hydromorphone Hydrochloride; Bupivacaine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,NA,NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride; Bupivacaine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,NA,NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Hydromorphone Hydrochloride; Bupivacaine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,NA,NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Ketamine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Ketamine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Ketamine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Ketamine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Ketamine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Labetalol Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Labetalol Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Labetalol Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Surgical, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Labetalol Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Surgical, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Lidocaine Hydrochloride,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Lidocaine Hydrochloride; Potassium Chloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,NA,NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lidocaine Hydrochloride; Potassium Chloride,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,NA,NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Lorazepam,injection,"Pharmedium Services, LLC Cleveland",961740623,2019,1,NA,NA,Cleveland,MS,-81.6943605,41.49932,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",63,3
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"PharMEDium Services, LLC SugarLand",961740664,2019,1,"Nutraceuticals, Other",NA,Sugar Land,TX,-95.6225521,29.5984434,2013-12-11T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",64,1
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
Magnesium Sulfate Heptahydrate,injection,"Pharmedium Services, LLC, Dayton",079939389,2019,1,"Nutraceuticals, Other",NA,Dayton,NJ,-84.1916069,39.7589478,2015-11-03T00:00:00Z,"NA",12,Compounding,632447,Small,"NA",81,2
